Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,PriceOneRoom,PriceSquare
16061,999,2.0,42.44874765958794,24.556579239841145,7.0,9,12.0,1973,0.460556389,1,1,20,4386,14,900.0,1,5,1,211672.68392243687,105836.34196121844,4986.547203227707
3254,999,3.0,76.62478955105055,46.19875217304942,9.0,7,22.0,1985,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,319240.30342226464,106413.43447408821,4166.279676495213
6714,999,1.0,39.32980060259095,20.02420198001321,6.0,4,17.0,2005,0.246031548,1,0,22,3151,4,2715.0,3,3,1,184778.47325243865,184778.47325243865,4698.179762453866
12433,52,1.0,31.87343112109241,22.36312717617991,6.0,2,4.0,1962,0.371148999,1,1,34,7065,1,750.0,2,5,1,130365.026869043,130365.026869043,4090.0845087485186
16039,9,3.0,50.3062937622926,39.30982510981863,6.0,6,9.0,1975,0.13012277,1,1,8,1986,0,900.0,0,0,1,169372.16754177745,56457.38918059249,3366.8186398722823
8964,58,2.0,55.69117730915346,55.69117730915346,0.0,9,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,145198.81031396185,72599.40515698092,2607.2138771269397
1427,999,1.0,37.41933331496213,18.747775169861043,10.0,9,17.0,2001,0.090799103,1,1,74,19083,2,900.0,5,15,1,199338.2260300992,199338.2260300992,5327.145311549251
6123,52,2.0,43.532464713537465,23.610103729112275,6.0,3,12.0,1972,0.371148999,1,1,34,7065,1,750.0,2,5,1,152737.98484700857,76368.99242350429,3508.59952111811
7202,999,1.0,35.81547646722722,22.30136721249283,6.0,9,9.0,1975,0.127375905,1,1,43,8429,3,900.0,3,9,1,177685.62748649114,177685.62748649114,4961.140965109916
6478,30,1.0,53.19179419247804,50.51908960233353,10.0,15,17.0,2015,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,125239.37940017716,125239.37940017716,2354.486839586387
3005,999,1.0,31.355779757305413,22.858387643438668,5.0,5,5.0,1967,0.069660344,1,1,31,6119,4,900.0,1,2,1,142722.43240392834,142722.43240392834,4551.710514252997
3252,999,2.0,54.48206651998316,31.24345244344681,8.0,12,14.0,1989,0.0,1,1,30,5562,0,900.0,0,5,0,210061.0815243353,105030.54076216766,3855.6004744660013
11226,30,2.0,63.47431051942566,64.75826818373085,1.0,2,24.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,183096.57730249545,91548.28865124773,2884.577647306002
14717,21,1.0,37.572873096200496,23.111218325267465,6.0,5,6.0,1962,0.034331497,1,1,25,5487,3,900.0,0,4,1,178032.89265551209,178032.89265551209,4738.335878645262
9573,23,1.0,44.107564971842656,43.107564971842656,1.0,6,25.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,158818.81557062425,158818.81557062425,3600.7160148607354
4039,9,1.0,44.10974049424687,21.535444918003638,8.0,12,14.0,1992,0.161531741,1,1,25,5648,1,30.0,2,4,1,143235.9815279999,143235.9815279999,3247.2642079289
3799,999,2.0,47.23444591252421,19.363580209519537,6.0,2,12.0,1980,0.0,1,1,47,11319,0,1145.0,3,5,1,153924.16235180062,76962.08117590031,3258.726960338655
8925,11,3.0,60.63420054465988,43.75499362442425,6.0,9,9.0,1969,0.0001696759999999,1,1,36,5992,0,900.0,1,1,1,230387.66550946303,76795.88850315435,3799.63227749283
8895,999,1.0,41.046010046263255,40.046010046263255,1.0,7,17.0,1977,0.197367951,1,1,8,2423,1,32.0,0,1,1,122712.5311303349,122712.5311303349,2989.6336085291778
2156,999,1.0,25.44955358345173,16.828670747638856,5.0,3,9.0,1974,0.012338886,1,1,35,5776,1,2078.0,2,4,1,140085.34958933765,140085.34958933765,5504.432489551663
6106,999,3.0,61.7603341586137,37.22158254149695,5.0,8,9.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,279593.6286982567,93197.87623275223,4527.074416083965
13235,999,1.0,38.50541669818168,25.63626519010819,7.0,12,12.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,174776.0316673406,174776.0316673406,4538.9985787530495
15295,999,1.0,30.58943488297145,15.242663706285754,5.0,5,5.0,1966,0.069660344,1,1,31,6119,4,900.0,1,2,1,154913.04854287536,154913.04854287536,5064.266441519404
8073,999,1.0,39.14621426577936,23.1471865438246,8.0,10,10.0,2001,0.041116354,1,1,53,14892,4,900.0,1,4,1,177723.74136466318,177723.74136466318,4539.998176018385
12090,999,2.0,40.12764317319436,24.73330015939952,7.0,9,9.0,1964,0.069660344,1,1,31,6119,4,900.0,1,2,1,180695.94932273027,90347.97466136514,4503.029209635638
15041,27,3.0,71.16051032892688,71.16051032892688,0.0,9,17.0,1977,0.2114012139999999,1,1,9,1892,0,900.0,0,1,1,164629.19084007578,54876.39694669193,2313.4908684480542
8842,999,1.0,45.82355202160632,45.61130294121708,1.0,10,13.0,2016,0.307466659,1,0,30,5048,9,325.0,2,5,1,217125.33821548132,217125.33821548132,4738.291307341349
1570,27,3.0,81.63194562300392,71.63194562300392,10.0,19,22.0,1977,0.2114012139999999,1,1,9,1892,0,900.0,0,1,1,165121.0139572471,55040.337985749036,2022.74995036644
10703,999,1.0,45.854822033845366,40.112190216663,10.0,17,24.0,2009,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,212021.2582513829,212021.2582513829,4623.750542416027
505,58,2.0,65.77608840961136,65.77608840961136,0.0,15,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,175275.56998780175,87637.78499390087,2664.7308197516663
14390,27,2.0,82.48252123401404,82.48252123401404,0.0,7,12.0,2018,0.072157581,1,1,2,629,1,900.0,0,0,0,183643.17390371556,91821.58695185778,2226.4495696330027
14418,58,1.0,51.77011095299815,50.7251300931738,10.0,3,9.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,112394.50820713904,112394.50820713904,2171.0308542545235
15336,999,2.0,56.818449005567984,34.37171145462113,9.0,4,10.0,1997,0.090799103,1,1,74,19083,2,900.0,5,15,1,246103.408670882,123051.704335441,4331.399624209468
317,999,1.0,30.94642084283212,18.72452814922243,5.0,4,5.0,1964,0.133215333,1,1,49,11395,3,1406.0,3,4,0,137651.96566373843,137651.96566373843,4448.073861686066
9565,999,1.0,33.60496332970397,21.092014115411303,5.0,2,5.0,1962,0.020741326,1,1,24,5613,5,1340.0,2,5,1,166133.92716287528,166133.92716287528,4943.731839041372
12372,999,1.0,42.085668844208726,20.98340164764676,8.0,15,17.0,1987,0.089039719,1,1,33,7976,5,900.0,0,11,1,212796.80829603603,212796.80829603603,5056.2772112226585
16742,9,3.0,64.00460544815941,39.36951612346974,7.0,4,12.0,1978,0.136244425,1,1,11,2370,0,900.0,0,1,1,230362.5418534128,76787.5139511376,3599.1557207550504
474,62,1.0,45.621495432361485,44.75484441321216,1.0,1,1.0,2017,0.072157581,1,1,2,629,1,900.0,0,0,0,124727.4311987927,124727.4311987927,2733.961918975537
1582,53,2.0,57.598219750318,57.59527678316677,10.0,9,19.0,2016,0.049637257,1,1,34,7759,0,229.0,1,3,1,262315.0973789846,131157.5486894923,4554.222309579913
2846,27,2.0,66.43730288806108,33.923987553447695,10.0,3,17.0,1977,0.017647053,1,1,2,469,0,900.0,0,0,1,178776.87798956753,89388.43899478376,2690.911133023946
5828,23,3.0,80.47359377240846,79.47359377240846,1.0,9,25.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,217974.69522332595,72658.23174110866,2708.6487008370905
892,74,1.0,48.16639415901509,50.04432863137967,0.0,3,16.0,2018,0.075778755,1,1,6,1437,3,900.0,0,2,1,167878.0111575019,167878.0111575019,3485.3763518870533
4678,44,1.0,52.42247512864093,52.549463294276535,1.0,12,19.0,2016,0.036122292,1,1,24,4378,0,1036.0,1,1,1,262758.8458457105,262758.8458457105,5012.331928260149
6129,23,1.0,39.8710127155535,29.871012715553498,10.0,2,17.0,1977,0.034656082,1,1,0,168,0,900.0,0,0,1,74751.37094045969,74751.37094045969,1874.83000428779
4599,46,3.0,62.967406293024965,42.020836002806114,5.0,4,5.0,1968,0.0,1,1,47,11319,0,1145.0,3,5,1,232136.77840150337,77378.92613383445,3686.6180785854867
4952,27,3.0,90.83424972225052,90.83424972225052,0.0,8,17.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,259915.4618968204,86638.48729894013,2861.4257583629515
1414,999,1.0,37.83656091122346,21.208419887190505,9.0,11,14.0,1973,0.319809354,1,1,25,4756,16,2857.0,5,8,1,198633.62900969788,198633.62900969788,5249.780218549863
5799,999,1.0,41.70761220459264,21.75509607866584,8.0,5,17.0,2002,0.090799103,1,1,74,19083,2,900.0,5,15,1,190087.9037815587,190087.9037815587,4557.630939146095
7876,999,1.0,32.7201712421689,21.969816163251824,5.0,3,5.0,1962,0.069660344,1,1,31,6119,4,900.0,1,2,1,162082.33432511438,162082.33432511438,4953.590649801578
7066,62,3.0,95.9307498655214,95.73439266560884,10.0,4,17.0,2015,0.072157581,1,1,2,629,1,900.0,0,0,0,207704.5073995392,69234.8357998464,2165.150462085469
11949,999,1.0,35.784270825172705,20.656814408250156,5.0,1,5.0,1969,0.319809354,1,1,25,4756,16,2857.0,5,8,1,130500.69785286726,130500.69785286726,3646.873188794044
10370,999,2.0,44.265161845997575,30.383861540139783,5.0,2,5.0,1962,0.069660344,1,1,31,6119,4,900.0,1,2,1,179651.00371848038,89825.50185924019,4058.519075192861
6444,999,2.0,63.33370366087868,33.79467170829524,10.0,4,16.0,2014,0.050900058,1,1,43,10621,1,30.0,2,3,1,146350.79671894832,73175.39835947416,2310.7885416363138
324,999,3.0,69.95495477782124,41.855389586176834,8.0,11,16.0,1978,0.282797669,1,1,33,8667,2,900.0,0,6,1,317621.4313824406,105873.81046081353,4540.370762746035
9204,27,2.0,60.6721587933933,37.82688024849328,11.0,8,14.0,2008,0.041116354,1,1,53,14892,4,900.0,1,4,1,212008.68139878183,106004.34069939092,3494.3322541189655
9306,1,3.0,88.09835196821304,87.09835196821304,1.0,18,20.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,264284.17942590825,88094.72647530276,2999.876541632302
9578,44,1.0,40.86292420456615,24.696075370686422,6.0,4,9.0,1978,0.2322050839999999,1,1,24,4860,1,80.0,0,3,1,167161.765763376,167161.765763376,4090.7930359202446
1543,999,1.0,44.44331621230904,21.70902375713715,8.0,4,12.0,2006,0.041116354,1,1,53,14892,4,900.0,1,4,1,173664.7384840965,173664.7384840965,3907.555810067977
15026,999,1.0,40.46949335930998,24.7749211175816,8.0,4,14.0,1992,0.090799103,1,1,74,19083,2,900.0,5,15,1,164463.0395533964,164463.0395533964,4063.8769082974395
7660,999,1.0,43.22140263186556,24.46606396010061,8.0,7,12.0,1981,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,177599.7666196526,177599.7666196526,4109.069946950653
3305,8,1.0,38.02206718558652,23.472027112728515,7.0,12,17.0,2008,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,181726.76398587695,181726.76398587695,4779.507728994974
15368,57,2.0,55.68183787997298,32.825365792932075,9.0,12,14.0,2003,0.090799103,1,1,74,19083,2,900.0,5,15,1,226109.02754417557,113054.51377208778,4060.7321193595144
11656,27,3.0,79.33850664788937,79.33850664788937,0.0,7,17.0,1977,0.011654127,1,1,4,915,0,900.0,0,0,1,173394.19245999018,57798.06415333006,2185.498565400625
8835,999,2.0,62.348275728408254,36.74583996994839,10.0,12,22.0,2003,0.1220903469999999,1,1,29,6566,7,1894.0,4,0,1,333932.62159937224,166966.31079968612,5355.923924087283
13930,21,1.0,39.37551981727091,22.026601732925837,7.0,4,17.0,1990,0.194489265,1,1,47,8004,3,125.0,3,5,1,152005.0825626729,152005.0825626729,3860.395577457249
10442,999,2.0,48.6911521656537,32.59804238068528,5.0,3,5.0,1973,0.135649789,1,1,46,7960,6,350.0,3,11,1,211301.0097670726,105650.5048835363,4339.618192812501
12737,1,2.0,64.13635581955882,62.633130961959175,1.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,197792.8781067581,98896.43905337904,3083.9431953887192
3186,999,1.0,47.25703283480743,46.25703283480743,1.0,1,1.0,2015,0.178916796,1,1,18,3594,4,192.0,1,5,1,235516.4219305693,235516.4219305693,4983.732744157784
14245,30,2.0,60.72173150811725,60.80031832930354,1.0,1,3.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,160137.6022856893,80068.80114284465,2637.23708643391
15075,999,2.0,81.22043421970605,3.2891146737718118,1.0,1,1.0,2016,0.006076152,1,1,30,5285,0,645.0,6,6,1,437452.9714669897,218726.48573349486,5385.996463447286
3846,999,3.0,86.38361344847071,51.123106421419976,8.0,2,6.0,2000,0.041365446,1,1,31,5569,0,900.0,1,4,1,311644.49226849154,103881.4974228305,3607.6806679821602
4237,999,2.0,52.30986584754163,33.946545020369825,9.0,8,17.0,2011,0.133215333,1,1,49,11395,3,1406.0,3,4,0,205768.69195588704,102884.34597794352,3933.649773746407
773,999,3.0,52.9365300068602,37.73016922437104,5.0,5,9.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,234024.62710592584,78008.20903530861,4420.853181642203
12188,30,1.0,40.25619144919104,39.25619144919104,1.0,1,1.0,2016,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,123564.44883735303,123564.44883735303,3069.4520367955993
6163,999,3.0,82.56387480763324,48.7849375042011,8.0,10,14.0,1995,0.0,1,1,27,4798,0,30.0,2,8,1,302539.8811750922,100846.62705836406,3664.3130168004373
404,1,1.0,37.65975960441192,41.01427092109383,1.0,12,17.0,2018,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,143516.11313283484,143516.11313283484,3810.8611058691313
16148,999,2.0,61.46428447408755,30.289514187498025,13.0,9,15.0,2009,0.309479124,1,1,35,7715,4,990.0,0,6,1,72430.5884399969,36215.29421999845,1178.4174998495687
6359,999,1.0,31.162883689557727,20.415101345998263,5.0,7,9.0,1964,0.195781053,1,1,23,5212,6,900.0,3,2,1,183518.8369447461,183518.8369447461,5889.019731708617
6210,999,3.0,83.50564303230465,44.15016472861101,10.0,9,17.0,1995,0.000991363,1,1,33,6783,3,900.0,1,9,1,386226.9081151345,128742.30270504484,4625.159379537025
9000,999,2.0,61.5115465378507,32.94186073361556,12.0,13,14.0,2010,0.175054867,1,1,36,10055,3,900.0,1,0,1,75269.22182293553,37634.61091146777,1223.6600452992861
12010,8,2.0,55.42739684365492,33.615298938965296,8.0,1,14.0,1986,0.458174486,1,0,26,4439,1,1130.0,1,5,1,205708.0691840006,102854.0345920003,3711.3066984589796
302,999,3.0,68.23482426275098,44.58054940642943,11.0,9,12.0,1975,0.4288258179999999,1,1,25,5011,8,730.0,0,2,1,338046.65031026094,112682.21677008698,4954.166057621091
566,999,2.0,46.18948213192285,34.08133293361483,5.0,5,5.0,1960,0.0,1,1,7,1660,39,1786.0,1,5,1,239493.00968045677,119746.50484022839,5185.011795465367
14782,999,2.0,45.39584324880931,29.94348341202864,5.0,5,5.0,1963,0.069660344,1,1,31,6119,4,900.0,1,2,1,174962.63967931925,87481.31983965963,3854.155516406414
5989,6,1.0,39.2517732833157,2.9815820482010995,1.0,17,25.0,2016,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,136206.66678229775,136206.66678229775,3470.0767733261505
12888,62,1.0,36.47466254908437,36.1449309186429,0.0,4,4.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,108040.95292472394,108040.95292472394,2962.082316164872
3657,57,2.0,60.201044252230005,32.26664580090792,10.0,8,18.0,2004,0.133215333,1,1,49,11395,3,1406.0,3,4,0,230531.04598064092,115265.52299032046,3829.3529430280846
788,999,3.0,75.21036975590764,43.50370591445329,8.0,15,22.0,2009,0.0,1,1,25,5027,4,46.0,1,1,1,542760.885926676,180920.295308892,7216.569838549997
8632,999,2.0,54.51335692006332,35.303407214516504,9.0,5,17.0,1989,0.041365446,1,1,31,5569,0,900.0,1,4,1,234891.1842470976,117445.5921235488,4308.873962605801
13219,27,3.0,95.71349807033349,45.84949233895178,11.0,2,9.0,2000,0.041116354,1,1,53,14892,4,900.0,1,4,1,301732.1965241101,100577.39884137003,3152.4518757258998
15946,999,2.0,43.35256873832796,28.92170581603571,5.0,2,5.0,1966,0.042031587,1,1,37,6856,84,1940.0,2,5,1,217398.25012714043,108699.12506357022,5014.656719405391
13512,999,1.0,34.375006633979154,20.87445432487117,9.0,4,12.0,1971,0.4288258179999999,1,1,25,5011,8,730.0,0,2,1,143375.41391075213,143375.41391075213,4170.92032700956
5895,999,2.0,45.83818962408642,30.16003387821338,5.0,6,9.0,1965,0.21843974,1,1,21,4472,6,1450.0,4,7,0,246097.5528404837,123048.77642024185,5368.832295924003
10719,53,2.0,45.84847575709513,31.681012090010952,5.0,3,9.0,1971,0.3139245519999999,1,1,22,4625,11,3855.0,2,10,1,210411.34434673013,105205.67217336506,4589.276761598091
2945,999,2.0,48.64017448617122,28.56288151627585,6.0,11,12.0,1971,0.050900058,1,1,43,10621,1,30.0,2,3,1,191091.9689723418,95545.9844861709,3928.685926623695
13859,999,2.0,60.06044590393326,34.06299408031851,10.0,12,17.0,1985,0.0,1,1,39,8647,0,810.0,0,5,1,253250.73412223067,126625.36706111534,4216.597634444897
1317,6,1.0,51.46053817285735,4.763692888362879,1.0,25,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,142065.03479488863,142065.03479488863,2760.659717892734
11449,6,2.0,65.36300002012607,64.36300002012607,1.0,13,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,189094.1616509403,94547.08082547016,2892.984740491041
13895,6,2.0,64.54528192627566,63.54528192627566,1.0,1,1.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,167148.08458903298,83574.04229451649,2589.625137588699
2153,999,2.0,60.542161523132215,59.542161523132215,1.0,15,17.0,1977,0.178916796,1,1,18,3594,4,192.0,1,5,1,297735.2549380177,148867.62746900885,4917.816732133981
7820,27,2.0,73.16633496403416,73.16633496403416,0.0,6,17.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,164754.4759083077,82377.23795415385,2251.7798108828993
3802,999,2.0,46.737302389429374,33.745508530007754,5.0,3,5.0,1963,0.23861713,1,1,26,3889,6,705.0,3,6,1,216429.32114357487,108214.66057178743,4630.7619412909235
14775,9,2.0,52.31947587163667,30.757103538698587,8.0,12,14.0,1998,0.161531741,1,1,25,5648,1,30.0,2,4,1,201524.56851770048,100762.28425885024,3851.807862374833
14945,6,3.0,83.19596818162344,45.95134224013629,12.0,4,17.0,2015,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,229706.68500501412,76568.89500167138,2761.031454115013
15593,999,3.0,78.53568602749844,44.51038676475036,12.0,5,14.0,2001,0.3139245519999999,1,1,22,4625,11,3855.0,2,10,1,351058.31136138673,117019.43712046224,4470.048319670466
14570,999,3.0,97.16634653405974,55.4272851884172,11.0,9,14.0,2007,0.16909109,1,1,19,3856,10,900.0,2,5,1,556931.5399595639,185643.84665318797,5731.732846046059
7993,999,1.0,45.52904646411677,20.20080001026436,9.0,13,22.0,2009,0.069660344,1,1,31,6119,4,900.0,1,2,1,231165.96338814552,231165.96338814552,5077.329338982237
15093,999,1.0,38.19825683198847,22.200833400519965,7.0,15,17.0,2009,0.197367951,1,1,8,2423,1,32.0,0,1,1,163127.10037800265,163127.10037800265,4270.537817877455
13532,999,3.0,106.24639772813984,64.45174731692427,14.0,9,18.0,2010,0.236108458,1,1,16,3893,27,900.0,3,10,1,616857.1354640729,205619.04515469098,5805.911058203299
3597,999,1.0,34.49734853759785,19.15182226346448,6.0,2,9.0,1967,0.1220903469999999,1,1,29,6566,7,1894.0,4,0,1,187990.40642504624,187990.40642504624,5449.416097012787
6438,999,1.0,52.79225643983533,51.15626877922561,10.0,9,17.0,2017,0.006076152,1,1,30,5285,0,645.0,6,6,1,155726.7554401308,155726.7554401308,2949.8029813824064
5570,999,1.0,39.70230837851791,22.23608046017324,8.0,10,12.0,2001,0.23861713,1,1,26,3889,6,705.0,3,6,1,220719.57584965567,220719.57584965567,5559.363796818484
8300,57,1.0,45.11245484054864,44.11245484054864,1.0,19,22.0,2015,0.407276235,0,1,9,1768,0,370.0,0,0,0,136584.64399285972,136584.64399285972,3027.6482287568338
2210,62,1.0,38.945568812441536,28.945568812441536,10.0,9,15.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,107566.83227637602,107566.83227637602,2761.978719438109
9444,6,1.0,49.708471928507,48.708471928507,1.0,7,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,154603.65911062024,154603.65911062024,3110.207437737742
8062,6,1.0,41.60671434486306,42.249308407950686,1.0,20,25.0,2017,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,137389.03512766652,137389.03512766652,3302.0880713843044
15851,999,2.0,56.97453151467055,32.15060176994623,9.0,7,17.0,1989,0.0,1,1,39,8647,0,810.0,0,5,1,197979.1047070552,98989.5523535276,3474.870252440372
12367,999,2.0,57.7175700805666,32.15973836085531,9.0,7,17.0,1986,0.0,1,1,23,5067,4,900.0,2,6,1,348249.1226812334,174124.5613406167,6033.676091961609
7158,999,2.0,56.62459587065694,35.6780715608013,9.0,13,17.0,2006,0.333891544,1,1,30,6564,1,900.0,0,0,1,273916.5693595586,136958.2846797793,4837.413232674444
14409,999,2.0,50.157917145734025,34.69423271794557,8.0,2,12.0,1971,0.265088676,1,1,37,5288,0,1937.0,3,2,1,196438.35518646333,98219.17759323167,3916.397776560596
7866,1,2.0,66.86848203196803,57.86848203196803,9.0,5,20.0,2019,0.0071223169999999,1,1,1,264,0,900.0,0,1,1,200728.4962794628,100364.2481397314,3001.8401820980457
12347,1,2.0,62.59130293603487,4.77578976984105,1.0,4,6.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,171878.67967713813,85939.33983856907,2746.0473199094354
15094,44,1.0,42.06947107120685,21.44117703339547,7.0,10,17.0,2002,0.2322050839999999,1,1,24,4860,1,80.0,0,3,1,194636.02571865777,194636.02571865777,4626.538455622999
16794,999,2.0,45.280336226618005,32.3709200226873,5.0,8,8.0,1967,0.069660344,1,1,31,6119,4,900.0,1,2,1,239503.72737149932,119751.86368574966,5289.353996243236
2517,45,2.0,63.32674579721285,66.79954708875351,0.0,4,17.0,2018,0.195781053,1,1,23,5212,6,900.0,3,2,1,416710.2417058315,208355.12085291574,6580.319838954551
10186,999,1.0,39.73736323229105,22.87147526265025,8.0,8,14.0,1987,0.0,1,1,30,5562,0,900.0,0,5,0,186931.11178150197,186931.11178150197,4704.164961544291
16720,999,3.0,61.58837914185687,41.7417898868723,8.0,1,9.0,1977,0.111627393,1,1,50,12238,8,1970.0,2,3,1,329623.5895516644,109874.52985055481,5352.041962209145
11028,27,2.0,59.36650544097894,39.64775009012895,9.0,1,1.0,1977,0.2114012139999999,1,1,9,1892,0,900.0,0,1,1,142370.8772054661,71185.43860273305,2398.168397279313
2394,61,3.0,67.77876252417533,43.30097849857713,8.0,7,9.0,1978,0.300322518,1,1,52,10311,6,900.0,1,9,1,290761.5280668733,96920.50935562444,4289.861856996348
12029,23,1.0,38.86678664260567,37.86678664260567,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,103781.33055404648,103781.33055404648,2670.1803652654335
15962,999,2.0,48.68165210174354,29.93120818244909,6.0,9,9.0,1968,0.135649789,1,1,46,7960,6,350.0,3,11,1,213393.44980063228,106696.72490031614,4383.447163104589
3947,46,2.0,42.36272726477026,32.04769690933015,5.0,3,5.0,1963,0.188783766,1,1,31,6137,4,900.0,0,1,1,174604.209581904,87302.104790952,4121.647043416597
16429,57,3.0,64.86981283880701,63.55496139752924,8.0,6,9.0,1977,0.133215333,1,1,49,11395,3,1406.0,3,4,0,291872.41370065574,97290.80456688524,4499.356494613611
10713,27,1.0,41.25327241767624,41.95169926947037,1.0,3,9.0,2018,0.011654127,1,1,4,915,0,900.0,0,0,1,108652.99313567784,108652.99313567784,2633.803011688404
1608,45,1.0,42.58345351033502,41.58345351033502,1.0,1,1.0,2015,0.195781053,1,1,23,5212,6,900.0,3,2,1,292327.0191237874,292327.0191237874,6864.802993323206
9123,9,2.0,57.57268177585426,34.51166464300901,9.0,17,17.0,1993,0.069753361,1,1,53,13670,4,900.0,1,11,1,231496.45993935643,115748.22996967821,4020.9427943730957
8495,999,1.0,40.18290689190018,18.5721710919692,8.0,12,14.0,1977,0.133215333,1,1,49,11395,3,1406.0,3,4,0,173907.49738753412,173907.49738753412,4327.897378240431
12098,9,3.0,79.35225562313792,78.35225562313792,1.0,1,1.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,232255.10548064037,77418.36849354679,2926.8872530060544
8208,999,2.0,79.03373589836718,40.06906436878034,10.0,15,18.0,1987,0.0,1,1,25,5027,4,46.0,1,1,1,493265.91174141073,246632.95587070537,6241.207076124077
6397,999,1.0,40.17118454170273,21.49383829968284,7.0,16,17.0,2010,0.4288258179999999,1,1,25,5011,8,730.0,0,2,1,191808.0751615406,191808.0751615406,4774.767718448027
5248,999,2.0,45.23545863055276,29.449072680454385,5.0,3,5.0,1971,0.033493708,1,1,66,10573,1,1322.0,3,8,1,172864.61181737803,86432.30590868901,3821.4404595562664
9585,999,3.0,78.38450259794537,48.67099394531792,10.0,17,17.0,1993,0.0,1,1,27,4798,0,30.0,2,8,1,312926.6900570367,104308.8966856789,3992.2010051160187
8474,30,1.0,49.277823971208335,48.277823971208335,1.0,1,16.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,83754.89979670502,83754.89979670502,1699.646880626074
15492,74,1.0,50.993614997147645,49.993614997147645,1.0,8,22.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,166683.80871116393,166683.80871116393,3268.719205737571
15881,62,1.0,44.22032772431163,46.530457282857554,0.0,8,17.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,117947.29433065502,117947.29433065502,2667.264138474701
7995,52,3.0,79.28702780924154,78.28702780924154,1.0,12,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,198873.1370258137,66291.04567527123,2508.2682819727725
16224,999,1.0,36.17039070970402,19.1693421312878,9.0,9,12.0,1971,0.038692987,1,1,28,6533,1,1015.0,2,5,1,195426.35689975412,195426.35689975412,5402.937404470002
5074,61,1.0,45.26691088946136,23.60106722658579,8.0,5,12.0,1978,0.300322518,1,1,52,10311,6,900.0,1,9,1,190428.71034081557,190428.71034081557,4206.797119552275
465,999,1.0,29.72186611091766,18.39180385810284,5.0,6,12.0,1977,0.050900058,1,1,43,10621,1,30.0,2,3,1,143442.03363391658,143442.03363391658,4826.144936479152
4613,57,3.0,82.77718204386022,52.59106636461573,11.0,7,7.0,2004,0.133215333,1,1,49,11395,3,1406.0,3,4,0,280222.6092399807,93407.5364133269,3385.263937729872
4824,999,1.0,40.91981513009717,22.766534239909475,9.0,12,14.0,1969,0.019508796,1,1,37,7687,11,176.0,5,5,1,273703.361395633,273703.361395633,6688.77316589634
11999,999,2.0,56.81555502030263,29.22619072035405,8.0,3,12.0,1981,0.090799103,1,1,74,19083,2,900.0,5,15,1,218879.94247932645,109439.97123966322,3852.4650934257575
6265,11,1.0,44.69654225370816,21.42797545028509,8.0,10,12.0,1977,0.0001696759999999,1,1,36,5992,0,900.0,1,1,1,183355.8623928846,183355.8623928846,4102.2381854979585
11341,30,3.0,78.44084310994972,45.92268074143349,10.0,17,25.0,1985,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,399599.70248873264,133199.90082957756,5094.281074065176
